 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2023      18       0  hru018                 0.004       0.026       0.003       0.127       8.248       0.171       0.000       0.002       0.000       3.942       0.000       0.000
   365    12    31  2023      19       0  hru019                 0.016       0.184       0.019       0.295      12.515       0.366       0.000       0.011       0.000       6.140       0.000       0.000
   365    12    31  2023      20       0  hru020                 0.005       0.027       0.003       0.126      10.303       0.124       0.000       0.003       0.000       4.218       0.000       0.000
   365    12    31  2023      21       0  hru021                 0.000       0.000       0.000       0.000       3.656       0.000       0.000       0.000       0.000       1.311       0.000       0.000
   365    12    31  2023      22       0  hru022                 0.000       0.000       0.000       0.000       3.463       0.000       0.000       0.000       0.000       1.386       0.000       0.000
   365    12    31  2023      23       0  hru023                 0.000       0.000       0.000       0.000       2.302       0.000       0.000       0.000       0.000       1.572       0.000       0.000
   365    12    31  2023      24       0  hru024                 0.000       0.000       0.000       0.000       2.047       0.000       0.000       0.000       0.000       1.759       0.000       0.000
   365    12    31  2023      25       0  hru025                 0.000       0.000       0.000       0.000       4.794       0.000       0.000       0.000       0.000       0.842       0.000       0.000
   365    12    31  2023      26       0  hru026                 0.000       0.000       0.000       0.000       3.626       0.000       0.000       0.000       0.000       1.420       0.000       0.000
   365    12    31  2023      27       0  hru027                 0.000       0.001       0.000       0.047       2.505       0.005       0.000       0.000       0.000       2.380       0.000       0.000
   365    12    31  2023      28       0  hru028                 0.000       0.000       0.000       0.000       4.890       0.000       0.000       0.000       0.000       0.800       0.000       0.000
   365    12    31  2023      29       0  hru029                 0.001       0.003       0.000       0.045       4.957       0.004       0.000       0.000       0.000       1.663       0.000       0.000
   365    12    31  2023      30       0  hru030                 0.003       0.022       0.002       0.133       1.773       0.023       0.000       0.002       0.000       2.636       0.000       0.000
   365    12    31  2023      31       0  hru031                 0.010       0.059       0.006       0.121       9.422       0.124       0.000       0.006       0.000       2.216       0.000       0.000
   365    12    31  2023      32       0  hru032                 0.022       0.126       0.015       0.177       0.492       0.045       0.000       0.009       0.000       2.710       0.000       0.000
   365    12    31  2023      33       0  hru033                 0.000       0.000       0.000       0.000       1.487       0.000       0.000       0.000       0.000       0.981       0.000       0.000
   365    12    31  2023      34       0  hru034                 0.002       0.009       0.001       0.033       1.396       0.004       0.000       0.001       0.000       3.280       0.000       0.000
   365    12    31  2023      35       0  hru035                 0.000       0.000       0.000       0.000       1.711       0.000       0.000       0.000       0.000       1.660       0.000       0.000
   365    12    31  2023      36       0  hru036                 0.000       0.000       0.000       0.000       1.009       0.000       0.000       0.000       0.000       3.186       0.000       0.000
   365    12    31  2023      37       0  hru037                 0.013       0.075       0.009       0.144       0.350       0.046       0.000       0.005       0.000       5.451       0.000       0.000
   365    12    31  2023      38       0  hru038                 0.000       0.000       0.000       0.000       1.536       0.000       0.000       0.000       0.000       2.155       0.000       0.000
   365    12    31  2023      39       0  hru039                 0.000       0.000       0.000       0.000       1.751       0.000       0.000       0.000       0.000       1.535       0.000       0.000
   365    12    31  2023      40       0  hru040                 0.134       0.742       0.086       0.425       0.321       0.210       0.000       0.053       0.000       5.168       0.000       0.000
   365    12    31  2023      41       0  hru041                 0.001       0.004       0.001       0.013       2.110       0.004       0.000       0.000       0.000       3.589       0.000       0.000
   365    12    31  2023      42       0  hru042                 0.011       0.067       0.008       0.150       0.287       0.048       0.000       0.005       0.000       5.560       0.000       0.000
   365    12    31  2023      43       0  hru043                 0.028       0.304       0.080      10.856       0.001       1.663       0.000       0.286       0.000       0.000       0.000       0.000
   365    12    31  2023      44       0  hru044                 0.651       2.298       0.624       9.076       0.307       1.884       0.000       0.018       0.000       1.829       0.000       0.000
   365    12    31  2023      45       0  hru045                 0.000       0.000       0.000      11.041       0.000       1.365       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2023      46       0  hru046                 0.000       0.002       0.000       9.432       0.693       1.881       0.000       0.003       0.000       0.268       0.000       0.000
   365    12    31  2023      47       0  hru047                 0.000       0.000       0.000      10.882       0.000       1.374       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2023      48       0  hru048                 0.000       0.000       0.000      13.768       0.000       1.297       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2023      49       0  hru049                 0.001       0.000       0.000      10.797       0.000       1.483       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2023      50       0  hru050                 0.002       0.000       0.000      10.797       0.000       1.483       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2023      51       0  hru051                 0.000       0.000       0.000      10.797       0.000       1.483       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2023      52       0  hru052                 0.000       0.000       0.000      10.295       0.005       2.048       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2023      53       0  hru053                 0.007       0.112       0.019       7.599       2.131       2.174       0.000       0.032       0.000       4.920       0.000       0.000
   365    12    31  2023      54       0  hru054                 0.000       0.000       0.000      10.797       0.000       1.484       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2023      55       0  hru055                 0.362       1.808       0.220       0.174       2.220       0.028       0.000       0.128       0.000       3.300       0.000       0.000
   365    12    31  2023      56       0  hru056                 0.000       0.000       0.000       0.000       7.877       0.000       0.000       0.000       0.000       0.781       0.000       0.000
   365    12    31  2023      57       0  hru057                 0.199       1.024       0.125       0.184       1.535       0.034       0.000       0.071       0.000       3.489       0.000       0.000
   365    12    31  2023      58       0  hru058                 0.806       3.786       0.461       0.243       2.080       0.049       0.000       0.276       0.000       3.643       0.000       0.000
   365    12    31  2023      59       0  hru059                 0.114       0.590       0.072       0.187       1.061       0.036       0.000       0.041       0.000       3.574       0.000       0.000
   365    12    31  2023      60       0  hru060                 0.838       3.752       0.457       0.078       4.195       0.013       0.000       0.240       0.000       3.498       0.000       0.000
   365    12    31  2023      61       0  hru061                 0.017       0.088       0.011       0.041       5.256       0.007       0.000       0.006       0.000       2.410       0.000       0.000
   365    12    31  2023      62       0  hru062                 1.136       5.279       0.643       0.186       6.010       0.091       0.000       0.298       0.000       2.857       0.000       0.000
   365    12    31  2023      63       0  hru063                 0.075       0.412       0.050       0.116       0.952       0.032       0.000       0.028       0.000       4.477       0.000       0.000
   365    12    31  2023      64       0  hru064                 0.000       0.000       0.000       0.000       8.344       0.000       0.000       0.000       0.000       0.482       0.000       0.000
   365    12    31  2023      65       0  hru065                 0.000       0.000       0.000       0.000       8.149       0.000       0.000       0.000       0.000       0.534       0.000       0.000
   365    12    31  2023      66       0  hru066                 0.000       0.000       0.000       0.000       8.502       0.000       0.000       0.000       0.000       0.387       0.000       0.000
   365    12    31  2023      67       0  hru067                 0.000       0.000       0.000       0.000       7.565       0.000       0.000       0.000       0.000       0.771       0.000       0.000
   365    12    31  2023      68       0  hru068                 0.000       0.000       0.000       0.000       7.532       0.000       0.000       0.000       0.000       0.995       0.000       0.000
   365    12    31  2023      69       0  hru069                 0.000       0.000       0.000       0.000       7.126       0.000       0.000       0.000       0.000       1.352       0.000       0.000
   365    12    31  2023      70       0  hru070                 0.000       0.000       0.000       0.000       6.295       0.000       0.000       0.000       0.000       1.631       0.000       0.000
   365    12    31  2023      71       0  hru071                 0.000       0.000       0.000       0.001       6.202       0.000       0.000       0.000       0.000       1.875       0.000       0.000
   365    12    31  2023      72       0  hru072                 0.000       0.000       0.000       0.000       7.180       0.000       0.000       0.000       0.000       1.231       0.000       0.000
   365    12    31  2023      73       0  hru073                 0.345       1.936       0.236       0.538       0.631       0.126       0.000       0.131       0.000       6.569       0.000       0.000
   365    12    31  2023      74       0  hru074                 0.122       0.635       0.077       0.196       1.052       0.038       0.000       0.044       0.000       3.517       0.000       0.000
   365    12    31  2023      75       0  hru075                 0.200       1.067       0.130       0.226       1.116       0.052       0.000       0.075       0.000       3.720       0.000       0.000
   365    12    31  2023      76       0  hru076                 0.006       0.034       0.004       0.037       4.719       0.004       0.000       0.002       0.000       3.019       0.000       0.000
   365    12    31  2023      77       0  hru077                 0.020       0.080       0.010       0.039       6.365       0.008       0.000       0.007       0.000       4.093       0.000       0.000
   365    12    31  2023      78       0  hru078                 0.005       0.022       0.003       0.012       6.129       0.003       0.000       0.002       0.000       2.697       0.000       0.000
   365    12    31  2023      79       0  hru079                 0.115       0.467       0.057       0.328       5.817       0.110       0.000       0.041       0.000       7.367       0.000       0.000
   365    12    31  2023      80       0  hru080                 0.000       0.000       0.000       0.000       7.229       0.000       0.000       0.000       0.000       0.972       0.000       0.000
   365    12    31  2023      81       0  hru081                 0.234       1.026       0.125       1.358       5.632       0.284       0.000       0.088       0.000       9.184       0.000       0.000
   365    12    31  2023      82       0  hru082                 0.140       0.777       0.094       0.239       5.840       0.100       0.000       0.069       0.000       6.228       0.000       0.000
   365    12    31  2023      83       0  hru083                 0.032       0.171       0.021       0.117       5.263       0.035       0.000       0.015       0.000       5.336       0.000       0.000
   365    12    31  2023      84       0  hru084                 0.000       0.000       0.000       0.000       5.256       0.000       0.000       0.000       0.000       2.458       0.000       0.000
   365    12    31  2023      85       0  hru085                 0.000       0.000       0.000       0.000       5.971       0.000       0.000       0.000       0.000       1.588       0.000       0.000
   365    12    31  2023      86       0  hru086                 0.548       3.363       0.410       0.311       1.246       0.102       0.000       0.236       0.000       5.840       0.000       0.000
   365    12    31  2023      87       0  hru087                 0.272       2.253       0.275       1.701       5.644       0.328       0.000       0.121       0.000      11.780       0.000       0.000
   365    12    31  2023      88       0  hru088                 0.000       0.002       0.000       0.001       4.857       0.000       0.000       0.000       0.000       2.129       0.000       0.000
   365    12    31  2023      89       0  hru089                 0.001       0.005       0.001       0.005       5.589       0.001       0.000       0.000       0.000       3.174       0.000       0.000
   365    12    31  2023      90       0  hru090                 0.000       0.002       0.000       0.003       5.871       0.000       0.000       0.000       0.000       2.979       0.000       0.000
   365    12    31  2023      91       0  hru091                 0.000       0.002       0.000       0.001       3.664       0.000       0.000       0.000       0.000       2.126       0.000       0.000
   365    12    31  2023      92       0  hru092                 0.183       0.934       0.114       0.116       1.743       0.033       0.000       0.063       0.000       4.427       0.000       0.000
   365    12    31  2023      93       0  hru093                 0.012       0.062       0.007       0.049       5.793       0.010       0.000       0.006       0.000       4.132       0.000       0.000
   365    12    31  2023      94       0  hru094                 0.000       0.001       0.000       0.001       3.958       0.000       0.000       0.000       0.000       1.970       0.000       0.000
   365    12    31  2023      95       0  hru095                 1.004       4.930       0.601       0.654       2.468       0.102       0.000       0.342       0.000       8.093       0.000       0.000
   365    12    31  2023      96       0  hru096                 0.089       4.776       0.584       0.073       7.535       0.031       0.000       0.027       0.000       3.177       0.000       0.000
   365    12    31  2023      97       0  hru097                 0.000       0.000       0.000       0.000       5.565       0.000       0.000       0.000       0.000       0.736       0.000       0.000
   365    12    31  2023      98       0  hru098                 0.185       0.932       0.113       0.072       2.849       0.013       0.000       0.064       0.000       3.542       0.000       0.000
   365    12    31  2023      99       0  hru099                 2.773      10.659       1.299       0.377       2.192       0.063       0.000       0.424       0.000       7.579       0.000       0.000
   365    12    31  2023     100       0  hru100                 0.327       1.840       0.224       0.413       1.556       0.082       0.000       0.123       0.000       7.611       0.000       0.000
   365    12    31  2023     101       0  hru101                 0.000       0.000       0.000       0.000       6.792       0.000       0.000       0.000       0.000       1.874       0.000       0.000
   365    12    31  2023     102       0  hru102                 0.009       0.053       0.006       0.170       1.876       0.014       0.000       0.003       0.000       3.905       0.000       0.000
   365    12    31  2023     103       0  hru103                 0.178       0.802       0.087       0.574      20.668       0.132       0.000       0.063       0.000       6.974       0.000       0.000
   365    12    31  2023     104       0  hru104                 0.006       0.038       0.004       0.164       1.367       0.024       0.000       0.002       0.000       3.877       0.000       0.000
   365    12    31  2023     105       0  hru105                 0.007       0.034       0.004       0.089      13.974       0.076       0.000       0.003       0.000       3.085       0.000       0.000
   365    12    31  2023     106       0  hru106                 0.137       0.851       0.090       0.438       4.655       0.070       0.000       0.054       0.000       3.341       0.000       0.000
   365    12    31  2023     107       0  hru107                 0.090       0.521       0.061       0.581       0.657       0.223       0.000       0.036       0.000       3.583       0.000       0.000
   365    12    31  2023     108       0  hru108                 0.032       0.242       0.039       0.088      29.396       0.246       0.000       0.045       0.000       4.284       0.000       0.000
   365    12    31  2023     109       0  hru109                 0.002       0.011       0.001       0.843      44.373       0.021       0.000       0.001       0.000       2.559       0.000       0.000
   365    12    31  2023     110       0  hru110                 0.001       0.008       0.001       0.030       9.052       0.001       0.000       0.000       0.000       1.949       0.000       0.000
   365    12    31  2023     111       0  hru111                 0.030       0.168       0.020       0.215      14.193       0.089       0.000       0.012       0.000       4.537       0.000       0.000
   365    12    31  2023     112       0  hru112                 0.022       0.291       0.049       0.375       7.650       1.279       0.000       0.062       0.000       4.111       0.000       0.000
   365    12    31  2023     113       0  hru113                 0.000       0.000       0.000       0.000       7.189       0.000       0.000       0.000       0.000       1.023       0.000       0.000
   365    12    31  2023     114       0  hru114                 0.002       0.007       0.001       0.017     179.157       0.009       0.000       0.001       0.000       3.393       0.000       0.000
   365    12    31  2023     115       0  hru115                 0.031       0.173       0.021       0.183       1.726       0.040       0.000       0.012       0.000       3.794       0.000       0.000
   365    12    31  2023     116       0  hru116                 0.000       0.000       0.000       0.000      12.814       0.000       0.000       0.000       0.000       1.877       0.000       0.000
   365    12    31  2023     117       0  hru117                 0.000       0.000       0.000       0.000       8.557       0.000       0.000       0.000       0.000       1.073       0.000       0.000
   365    12    31  2023     118       0  hru118                 0.000       0.000       0.000       0.000       8.658       0.000       0.000       0.000       0.000       1.095       0.000       0.000
   365    12    31  2023     119       0  hru119                 0.134       0.746       0.085       0.396       3.721       0.093       0.000       0.057       0.000       2.949       0.000       0.000
   365    12    31  2023     120       0  hru120                 0.001       0.059       0.007       0.039       5.314       0.006       0.000       0.000       0.000       4.098       0.000       0.000
   365    12    31  2023     121       0  hru121                 0.024       0.217       0.037       0.111      21.127       0.462       0.000       0.046       0.000       4.806       0.000       0.000
   365    12    31  2023     122       0  hru122                 0.015       0.109       0.016       1.336      73.737       0.211       0.000       0.018       0.000       4.730       0.000       0.000
   365    12    31  2023     123       0  hru123                 0.000       0.000       0.000       0.000      39.776       0.000       0.000       0.000       0.000       2.261       0.000       0.000
   365    12    31  2023     124       0  hru124                 0.004       0.023       0.003       0.027      54.797       0.029       0.000       0.003       0.000       2.649       0.000       0.000
   365    12    31  2023     125       0  hru125                 0.235       1.319       0.158       0.943       1.120       0.386       0.000       0.098       0.000       3.545       0.000       0.000
   365    12    31  2023     126       0  hru126                 0.014       0.075       0.009       0.070      12.773       0.053       0.000       0.007       0.000       3.313       0.000       0.000
   365    12    31  2023     127       0  hru127                 0.559       3.039       0.362       1.356       0.901       0.778       0.000       0.205       0.000       3.888       0.000       0.000
   365    12    31  2023     128       0  hru128                 0.149       0.701       0.086       0.062       3.282       0.049       0.000       0.055       0.000       3.007       0.000       0.000
   365    12    31  2023     129       0  hru129                 0.025       0.133       0.016       0.667       0.476       0.139       0.000       0.011       0.000       3.082       0.000       0.000
   365    12    31  2023     130       0  hru130                 0.036       0.195       0.024       0.254       5.000       0.135       0.000       0.015       0.000       3.734       0.000       0.000
   365    12    31  2023     131       0  hru131                 0.020       0.104       0.013       0.122       1.134       0.038       0.000       0.008       0.000       3.289       0.000       0.000
   365    12    31  2023     132       0  hru132                 0.056       0.327       0.038       0.968       0.946       0.337       0.000       0.029       0.000       3.247       0.000       0.000
   365    12    31  2023     133       0  hru133                 0.000       0.000       0.000       0.000     206.791       0.000       0.000       0.000       0.000       2.146       0.000       0.000
   365    12    31  2023     134       0  hru134                 0.039       0.377       0.059       0.710       8.872       0.682       0.000       0.065       0.000       3.825       0.000       0.000
   365    12    31  2023     135       0  hru135                 0.002       0.013       0.001       0.287      65.681       0.025       0.000       0.001       0.000       3.363       0.000       0.000
   365    12    31  2023     136       0  hru136                 0.085       3.373       0.412       6.961      11.920       0.870       0.000       0.016       0.000      12.126       0.000       0.000
   365    12    31  2023     137       0  hru137                 0.341       2.246       0.234       0.957      32.588       0.619       0.000       0.151       0.000       6.683       0.000       0.000
   365    12    31  2023     138       0  hru138                 0.017       0.092       0.010       0.691       1.982       0.225       0.000       0.007       0.000       4.009       0.000       0.000
   365    12    31  2023     139       0  hru139                 0.000       0.000       0.000       0.001      18.197       0.000       0.000       0.000       0.000       1.453       0.000       0.000
   365    12    31  2023     140       0  hru140                 0.000       0.000       0.000       0.000      17.679       0.000       0.000       0.000       0.000       1.868       0.000       0.000
   365    12    31  2023     141       0  hru141                 0.010       0.065       0.008       0.142       6.305       0.101       0.000       0.006       0.000       4.111       0.000       0.000
   365    12    31  2023     142       0  hru142                 0.000       0.000       0.000       0.000       6.657       0.000       0.000       0.000       0.000       0.878       0.000       0.000
   365    12    31  2023     143       0  hru143                 0.065       0.385       0.044       0.343      12.408       0.204       0.000       0.028       0.000       5.570       0.000       0.000
   365    12    31  2023     144       0  hru144                 0.007       0.041       0.005       0.143       1.371       0.056       0.000       0.003       0.000       3.724       0.000       0.000
   365    12    31  2023     145       0  hru145                 0.002       0.011       0.001       0.053       4.156       0.018       0.000       0.001       0.000       2.656       0.000       0.000
   365    12    31  2023     146       0  hru146                 0.062       0.351       0.042       0.855       2.769       0.282       0.000       0.033       0.000       6.059       0.000       0.000
   365    12    31  2023     147       0  hru147                 0.180       0.973       0.117       2.038       3.503       0.294       0.000       0.070       0.000       6.399       0.000       0.000
   365    12    31  2023     148       0  hru148                 0.384       1.948       0.233       3.317       1.671       0.216       0.000       0.140       0.000       3.547       0.000       0.000
   365    12    31  2023     149       0  hru149                 0.001       0.003       0.000       0.025       6.066       0.020       0.000       0.001       0.000       2.029       0.000       0.000
   365    12    31  2023     150       0  hru150                 0.003       0.014       0.002       0.045       6.164       0.056       0.000       0.002       0.000       4.506       0.000       0.000
   365    12    31  2023     151       0  hru151                 0.025       0.241       0.038       0.276      17.938       0.686       0.000       0.042       0.000       6.141       0.000       0.000
   365    12    31  2023     152       0  hru152                 0.052       0.398       0.062       0.130      16.332       0.469       0.000       0.070       0.000       4.678       0.000       0.000
   365    12    31  2023     153       0  hru153                 0.029       0.352       0.061       0.851       9.054       1.430       0.000       0.080       0.000       4.325       0.000       0.000
   365    12    31  2023     154       0  hru154                 0.032       0.410       0.072       1.286       9.513       1.649       0.000       0.093       0.000       4.419       0.000       0.000
   365    12    31  2023     155       0  hru155                 0.688       3.820       0.458       2.071       1.035       1.067       0.000       0.284       0.000       3.901       0.000       0.000
   365    12    31  2023     156       0  hru156                 0.000       0.000       0.000       0.000      12.094       0.000       0.000       0.000       0.000       1.163       0.000       0.000
   365    12    31  2023     157       0  hru157                 0.013       0.132       0.022       0.075      23.538       0.334       0.000       0.029       0.000       4.620       0.000       0.000
   365    12    31  2023     158       0  hru158                 0.029       0.227       0.036       0.038      19.640       0.217       0.000       0.040       0.000       3.692       0.000       0.000
   365    12    31  2023     159       0  hru159                 0.242       1.257       0.155       1.159       2.531       0.372       0.000       0.122       0.000       3.204       0.000       0.000
   365    12    31  2023     160       0  hru160                 0.001       0.008       0.002       0.007     166.388       0.039       0.000       0.003       0.000       2.846       0.000       0.000
   365    12    31  2023     161       0  hru161                 0.021       0.152       0.026       0.040     293.358       0.715       0.000       0.050       0.000       6.789       0.000       0.000
   365    12    31  2023     162       0  hru162                 0.021       0.152       0.022       0.217      23.393       0.482       0.000       0.026       0.000       7.051       0.000       0.000
   365    12    31  2023     163       0  hru163                 0.000       0.000       0.000       0.000       5.348       0.000       0.000       0.000       0.000       2.188       0.000       0.000
   365    12    31  2023     164       0  hru164                 0.000       0.000       0.000       0.000       6.927       0.000       0.000       0.000       0.000       1.503       0.000       0.000
   365    12    31  2023     165       0  hru165                 0.089       0.482       0.059       0.101       6.024       0.024       0.000       0.032       0.000       4.843       0.000       0.000
   365    12    31  2023     166       0  hru166                 0.766       2.938       0.358       1.629       5.384       0.200       0.000       0.197       0.000       9.985       0.000       0.000
   365    12    31  2023     167       0  hru167                 0.049       0.215       0.026       0.055       6.021       0.022       0.000       0.020       0.000       3.236       0.000       0.000
   365    12    31  2023     168       0  hru168                 0.006       0.029       0.004       0.034       3.813       0.004       0.000       0.002       0.000       2.733       0.000       0.000
   365    12    31  2023     169       0  hru169                 0.050       0.301       0.037       0.078       4.520       0.022       0.000       0.021       0.000       3.909       0.000       0.000
   365    12    31  2023     170       0  hru170                 0.000       0.000       0.000       0.000       6.685       0.000       0.000       0.000       0.000       1.237       0.000       0.000
   365    12    31  2023     171       0  hru171                 0.002       0.010       0.001       0.040       6.070       0.007       0.000       0.001       0.000       3.065       0.000       0.000
   365    12    31  2023     172       0  hru172                 0.027       0.104       0.012       0.621      11.281       0.407       0.000       0.015       0.000       6.730       0.000       0.000
   365    12    31  2023     173       0  hru173                 0.002       0.010       0.001       0.041       2.910       0.011       0.000       0.001       0.000       2.489       0.000       0.000
   365    12    31  2023     174       0  hru174                 0.002       0.011       0.001       0.160      19.878       0.012       0.000       0.001       0.000       2.670       0.000       0.000
   365    12    31  2023     175       0  hru175                 0.001       0.008       0.001       0.030      63.457       0.065       0.000       0.001       0.000       4.050       0.000       0.000
   365    12    31  2023     176       0  hru176                 0.001       0.003       0.000       0.025      90.835       0.052       0.000       0.001       0.000       5.686       0.000       0.000
   365    12    31  2023     177       0  hru177                 0.008       0.044       0.005       0.033       4.640       0.004       0.000       0.003       0.000       2.634       0.000       0.000
   365    12    31  2023     178       0  hru178                 0.005       0.028       0.003       0.036       3.545       0.004       0.000       0.002       0.000       2.831       0.000       0.000
   365    12    31  2023     179       0  hru179                 0.000       0.000       0.000       0.000       4.621       0.000       0.000       0.000       0.000       1.498       0.000       0.000
   365    12    31  2023     180       0  hru180                 0.000       0.000       0.000       0.001      23.313       0.000       0.000       0.000       0.000       1.788       0.000       0.000
   365    12    31  2023     181       0  hru181                 0.009       0.063       0.010       0.046      61.420       0.104       0.000       0.010       0.000       3.925       0.000       0.000
   365    12    31  2023     182       0  hru182                 0.000       0.000       0.000       0.000      62.671       0.000       0.000       0.000       0.000       1.798       0.000       0.000
   365    12    31  2023     183       0  hru183                 0.000       0.000       0.000       0.000       7.397       0.000       0.000       0.000       0.000       1.283       0.000       0.000
   365    12    31  2023     184       0  hru184                 0.509       2.807       0.325       4.616       1.881       0.596       0.000       0.266       0.000       2.943       0.000       0.000
   365    12    31  2023     185       0  hru185                 0.009       0.047       0.006       1.486       1.392       0.041       0.000       0.004       0.000       2.902       0.000       0.000
   365    12    31  2023     186       0  hru186                 0.188       1.103       0.124       1.626       1.483       0.677       0.000       0.084       0.000       3.651       0.000       0.000
   365    12    31  2023     187       0  hru187                 0.018       0.102       0.011       1.036       0.898       0.106       0.000       0.007       0.000       3.123       0.000       0.000
   365    12    31  2023     188       0  hru188                 0.082       0.455       0.055       0.368       0.755       0.232       0.000       0.036       0.000       3.462       0.000       0.000
   365    12    31  2023     189       0  hru189                 0.328       1.871       0.224       0.506       1.257       0.621       0.000       0.154       0.000       3.547       0.000       0.000
   365    12    31  2023     190       0  hru190                 0.019       0.119       0.012       0.552      12.767       0.045       0.000       0.008       0.000       3.321       0.000       0.000
   365    12    31  2023     191       0  hru191                 0.419       2.135       0.252       3.322       1.767       0.668       0.000       0.192       0.000       3.587       0.000       0.000
   365    12    31  2023     192       0  hru192                 0.515       2.613       0.314       1.311       2.622       0.504       0.000       0.235       0.000       3.164       0.000       0.000
   365    12    31  2023     193       0  hru193                 0.006       0.035       0.004       0.206       1.350       0.123       0.000       0.003       0.000       4.721       0.000       0.000
   365    12    31  2023     194       0  hru194                 0.031       0.190       0.021       0.225       4.207       0.081       0.000       0.014       0.000       3.542       0.000       0.000
   365    12    31  2023     195       0  hru195                 0.016       0.090       0.011       0.451       0.660       0.160       0.000       0.008       0.000       2.959       0.000       0.000
   365    12    31  2023     196       0  hru196                 0.057       0.301       0.036       0.579       1.485       0.133       0.000       0.025       0.000       2.774       0.000       0.000
   365    12    31  2023     197       0  hru197                 0.000       0.000       0.000       0.000       5.672       0.000       0.000       0.000       0.000       0.631       0.000       0.000
   365    12    31  2023     198       0  hru198                 0.017       0.069       0.008       0.369      15.082       0.163       0.000       0.010       0.000       3.652       0.000       0.000
   365    12    31  2023     199       0  hru199                 0.038       0.213       0.025       0.751       0.991       0.385       0.000       0.019       0.000       3.229       0.000       0.000
   365    12    31  2023     200       0  hru200                 0.021       0.125       0.014       0.577       0.838       0.262       0.000       0.011       0.000       3.027       0.000       0.000
   365    12    31  2023     201       0  hru201                 0.000       0.000       0.000       0.000      77.314       0.000       0.000       0.000       0.000       1.532       0.000       0.000
   365    12    31  2023     202       0  hru202                 0.029       0.152       0.018       0.079       3.859       0.009       0.000       0.010       0.000       2.579       0.000       0.000
   365    12    31  2023     203       0  hru203                 0.000       0.000       0.000       0.000       7.056       0.000       0.000       0.000       0.000       0.872       0.000       0.000
